id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14536322,Omega Room @ CCVP in Harvard Square,78459716,Charles,,Riverside,42.37074,-71.11491,Private room,75,1,203,2020-03-13,4.48,4,362
14587541,Architect's 1BR w free parking  - MIT/Central Sq,2562154,Yuni,,The Port,42.36764,-71.09841,Entire home/apt,205,91,17,2018-09-09,0.37,1,0
14592916,Cambridge Vacation Rental Rooms M807 #1,32532791,Marie,,The Port,42.36953,-71.09969,Private room,160,2,7,2019-11-01,0.16,2,73
14727253,Charming House in Cambridge C26W,12576232,Thomas,,The Port,42.37054,-71.09718,Private room,80,32,9,2019-05-08,0.20,4,365
14730752,Renovated 1Br loft style in Cambridge port/Central,22132771,Mo,,Cambridgeport,42.36116,-71.10947,Entire home/apt,70,150,35,2019-12-31,0.79,1,0
14738606,One Bedroom Close to MIT (1513),51079261,Riverside,,The Port,42.36273,-71.09809,Private room,110,32,72,2020-02-20,1.58,47,0
14754020,Accommodates Five Close to MIT (11-7),51079261,Riverside,,Cambridgeport,42.36137,-71.09804,Entire home/apt,325,32,11,2018-03-18,0.25,47,0
14754163,One Bedroom Close to MIT (1522),51079261,Riverside,,Cambridgeport,42.36055,-71.10002,Private room,100,1,68,2019-11-10,1.52,47,35
14754327,One Bedroom Close to MIT (1523),51079261,Riverside,,Cambridgeport,42.36121,-71.09836,Private room,110,32,51,2019-11-16,1.14,47,0
14758794,One Bedroom Close to MIT (1552),51079261,Riverside,,Cambridgeport,42.36104,-71.09866,Private room,130,1,52,2020-02-13,1.15,47,2
14758867,One Bedroom Close to MIT (1553),51079261,Riverside,,Cambridgeport,42.36115,-71.09794,Private room,110,32,28,2020-01-16,0.65,47,0
14759286,One Bedroom Close to MIT (1182),51079261,Riverside,,Cambridgeport,42.36142,-71.09949,Private room,110,32,21,2019-10-26,0.48,47,36
14759316,One Bedroom Close to MIT (1113),51079261,Riverside,,The Port,42.36252,-71.09865,Private room,100,32,7,2019-06-28,0.16,47,0
14759578,"East Cambridge, MIT, Kendall & free parking!",92029664,Robert,,East Cambridge,42.37265,-71.08655,Entire home/apt,158,2,137,2020-03-10,2.99,1,151
14841218,"Quiet 2 Bedroom Apartment near MIT, BU & HBS",5074009,Jeff&Liz,,Cambridgeport,42.35839,-71.10828,Entire home/apt,197,91,9,2017-07-31,0.20,2,204
14847982,Beautiful 2 bed in Harvard Square,92925188,Genie,,Mid-Cambridge,42.37206,-71.11078,Entire home/apt,299,1,212,2020-03-08,4.71,2,359
14858857,"Sunny, Modern Townhouse By Kendall Square!",23983523,Aaron,,East Cambridge,42.3694,-71.08745,Private room,75,91,101,2019-06-29,2.24,1,145
14896940,Luxury bed+bath with garden near Harvard/MIT,3887707,Emily,,Riverside,42.36568,-71.10706,Private room,175,91,26,2019-10-27,0.57,2,0
14914342,Three-bedroom Harvard Square condo.,8944743,Philip,,Mid-Cambridge,42.37523,-71.11179,Entire home/apt,255,32,11,2019-12-19,0.26,1,326
14931741,"Comfy room near Harvard/MIT, walk everywhere!",3887707,Emily,,Riverside,42.36564,-71.10821,Private room,100,91,17,2018-10-17,0.38,2,0
14974786,Phil's Apartment at Harvard - Harvard Room,6627353,Phil,,Mid-Cambridge,42.37588,-71.11363,Private room,190,1,173,2020-03-08,3.85,2,133
14989371,Spacious 1BR Apartment in lovely home near Harvard,419507,D. And Jessica,,Neighborhood Nine,42.38454,-71.12111,Entire home/apt,205,2,90,2020-03-13,2.01,1,0
15022874,Phil's Apartment at Harvard - MIT Room,6627353,Phil,,Mid-Cambridge,42.37575,-71.1109,Private room,190,1,173,2020-03-06,3.84,2,139
15056521,Cambridge Vacation Rental Rooms M807 #2,32532791,Marie,,The Port,42.37019,-71.09931,Private room,155,2,14,2019-10-22,0.32,2,85
15084907,Sunny & Spacious w/FREE parking near Kendall/MIT,95410982,Kemi,,East Cambridge,42.36796,-71.07998,Entire home/apt,195,5,166,2020-03-09,4.00,1,81
15125756,Prime location Harvard/Porter Sq,3381894,Serena,,Neighborhood Nine,42.38344,-71.12122,Private room,52,91,133,2019-10-04,3.00,1,85
15191990,"Beautiful home, Short Walk to Harvard",4883481,Debby,,Mid-Cambridge,42.37155,-71.1085,Entire home/apt,395,2,17,2019-10-20,0.38,2,0
15192853,Accommodates Six Close to MIT (15-5),51079261,Riverside,,Cambridgeport,42.3606,-71.09973,Entire home/apt,350,32,19,2019-10-13,0.43,47,0
15222030,"Serene, spacious 1 bedroom apt. in West Cambridge",5580734,Akim,,West Cambridge,42.38137,-71.14288,Entire home/apt,150,2,120,2019-10-26,2.72,1,0
15235520,One Bedroom Close to MIT (1532),51079261,Riverside,,The Port,42.36237,-71.09755,Private room,120,1,57,2019-12-04,1.28,47,2
15235674,One Bedroom Close to MIT (1533),51079261,Riverside,,Cambridgeport,42.36235,-71.09924,Private room,110,32,41,2019-11-15,1.27,47,0
15272594,Comfortable welcoming home close to Alewife,10281234,Silvia,,North Cambridge,42.39887,-71.14135,Private room,100,2,15,2018-08-17,0.34,1,115
15295627,Bluebird Spacious 1-BR Apt | Kendall Square | MIT,95459395,Bluebird,,East Cambridge,42.36273,-71.08286,Entire home/apt,571,91,0,,,22,365
15295836,Lavish 1-BR Apartment | Cambridge MA,95459395,Bluebird,,East Cambridge,42.36253,-71.084,Entire home/apt,571,91,1,2017-01-27,0.02,22,365
15296208,Elegant & Cozy 2 Bedroom Apt | Cambridge,95459395,Bluebird,,East Cambridge,42.36445,-71.08423,Entire home/apt,299,91,0,,,22,365
15298209,Warm 2-BR Apt | East Cambridge,95459395,Bluebird,,East Cambridge,42.36438,-71.08313,Entire home/apt,299,91,0,,,22,365
15369556,Ultra-Plush 2 Bedroom Apt | East Cambridge,95459395,Bluebird,,East Cambridge,42.36344,-71.08223,Entire home/apt,299,91,1,2018-10-05,0.05,22,365
15451457,1 Bedroom in the Heart of Kendall Square,43450256,Steve,,East Cambridge,42.36756,-71.08104,Entire home/apt,140,1,166,2020-04-28,3.78,15,1
15512578,private studio near Harvard/MIT,11659356,Sue,,The Port,42.36752,-71.10008,Entire home/apt,100,2,175,2020-03-14,4.35,1,342
15523233,On River/Harvard Sq. two blocks,87618246,Mike,,West Cambridge,42.37589,-71.13013,Entire home/apt,99,1,166,2020-04-03,3.79,3,1
15534322,The Kendall Cottage,22759680,James,,East Cambridge,42.36776,-71.08244,Entire home/apt,200,3,2,2019-12-12,0.36,1,4
15645066,1 Bedroom in Kendall Square,43450256,Steve,,East Cambridge,42.36851,-71.08164,Entire home/apt,140,1,167,2020-04-28,3.85,15,110
15788977,SPACIOUS 1 BED + DEN in HARVARD SQ,102134649,Cambridge,,Neighborhood Nine,42.37827,-71.12055,Entire home/apt,215,2,23,2020-02-16,0.54,1,365
15789298,Private Rm near Tufts/Harvard/MIT/MGH**,70969915,Carla & Steve,,North Cambridge,42.39768,-71.13065,Private room,75,7,26,2019-10-23,0.77,2,178
15826847,One Bedroom Short Walk to Harvard (Rm 3),51079261,Riverside,,Mid-Cambridge,42.36752,-71.10674,Private room,120,32,1,2019-11-04,0.15,47,36
15827795,One Bedroom Short Walk to Harvard (Rm 14),51079261,Riverside,,Mid-Cambridge,42.36921,-71.10679,Private room,100,32,12,2020-02-27,0.28,47,0
15881987,One Bedroom Short Walk to Harvard (Rm 2),51079261,Riverside,,Mid-Cambridge,42.36891,-71.10842,Private room,120,32,4,2019-08-31,0.19,47,36
15896255,Cambridge comfort.,103104550,Michael,,North Cambridge,42.39889,-71.13208,Private room,35,1,42,2020-04-06,0.98,2,127
15902585,Private 1- 3 Bedrooms at Porter/Davis/Harvard Sqs,21103602,Mary Ann,,North Cambridge,42.395,-71.1287,Private room,80,3,48,2019-12-10,1.14,2,12
15929332,Harvard/MIT (Unit 1)- Brooklyn Ambiance w/ Parking,35489146,Ann,,Mid-Cambridge,42.36644,-71.10315,Entire home/apt,203,2,165,2020-03-15,3.88,2,90
15930566,"Spacious 2BR 2 bath w/deck, walk to Harvard & MIT",6626676,Kjersti,,Mid-Cambridge,42.37586,-71.10588,Entire home/apt,115,2,115,2020-05-14,3.28,1,292
15970136,"Ample quiet 2+BR, parking, AC, yard, pet friendly",1887795,Oxana,,Strawberry Hill,42.37937,-71.1535,Entire home/apt,135,2,3,2018-01-31,0.07,1,7
16012632,One Bedroom Short Walk to Harvard (Rm 1),51079261,Riverside,,Mid-Cambridge,42.36769,-71.10712,Private room,125,32,5,2020-03-15,0.13,47,36
16013016,One Bedroom Short Walk to Harvard (Rm 12),51079261,Riverside,,Riverside,42.36725,-71.10698,Private room,115,32,0,,,47,0
16013157,One Bedroom Short Walk to Harvard (Rm 13),51079261,Riverside,,Riverside,42.36722,-71.1083,Private room,100,32,13,2019-06-28,0.34,47,36
16013859,One Subway Stop to Harvard Two Stops to MIT (B),51079261,Riverside,,North Cambridge,42.39234,-71.12607,Private room,100,32,19,2019-10-20,0.99,47,36
16019233,"Private Room, New Renovation, Central Location",44939469,Jennifer,,Cambridgeport,42.35953,-71.11154,Private room,50,90,15,2018-08-10,0.40,1,364
16056199,Spacious one queen bedroom with parking(with fee),104567106,Sandra,,Wellington-Harrington,42.36874,-71.09414,Private room,100,1,110,2020-03-20,2.60,1,177
16136728,Bright & airy studio in historic home,1364642,Tito,,East Cambridge,42.3703,-71.08156,Entire home/apt,194,3,66,2019-11-19,1.57,2,0
16146887,A floor all to yourself in our historic home,1364642,Tito,,East Cambridge,42.36897,-71.08213,Private room,90,3,118,2020-03-02,2.79,2,0
16238299,Big and Luminous Apartment at Cambridge Port,13866658,Marta,,Cambridgeport,42.35901,-71.10582,Entire home/apt,150,91,24,2019-09-29,0.62,1,179
16338380,MIT/HARVARD/BU Private Room & Bathroom w. Parking!,1755506,Jed,,Cambridgeport,42.35512,-71.10859,Private room,109,4,79,2020-03-07,1.95,1,0
16353525,"Comfortable Cloud, Close to Everything... (3S)",35384,Nikita,,Wellington-Harrington,42.36805,-71.09126,Private room,120,3,277,2020-04-09,6.62,5,171
16361055,Cambridge in Harvard Square - a spacious home.,107139150,Anne,,West Cambridge,42.37326,-71.12508,Entire home/apt,350,2,69,2020-01-21,1.74,1,305
16380128,Amazing apartment Near Harvard/MIT/BU,6030020,Jason,,Cambridgeport,42.35667,-71.11106,Entire home/apt,200,30,8,2020-04-30,0.20,2,1
16436214,One Bedroom Short Walk to Harvard (Rm 5),51079261,Riverside,,Riverside,42.36743,-71.10812,Private room,120,32,3,2019-04-14,0.21,47,36
16532655,Convenient & Comfortable (3K),35384,Nikita,,Wellington-Harrington,42.36946,-71.08993,Private room,100,1,231,2020-04-07,5.84,5,57
16572261,"Cozy, Renovated Abode Between Harvard & MIT",45224133,Clare,,Mid-Cambridge,42.37101,-71.10231,Entire home/apt,99,91,75,2019-12-05,1.83,4,98
16734672,Walk to Harvard/MIT: Everything just minutes away!,82257669,Daniel,,The Port,42.36566,-71.10265,Entire home/apt,469,2,232,2020-03-15,5.70,1,67
16826930,"Massachusetts Avenue, Lux 1bd in Central Sq",22541573,Ken,,Cambridgeport,42.36388,-71.10402,Entire home/apt,229,91,1,2019-10-14,0.13,3,36
16843178,9# Minutes to Boston -Basic Bedroom,20551003,May,,East Cambridge,42.3729,-71.0781,Private room,66,91,109,2019-10-31,2.78,1,90
16896100,*Modern Cambridge 2BR*--Harvard/MIT/Kendall/Boston,45016784,Yan,,Wellington-Harrington,42.3728,-71.08916,Entire home/apt,150,30,197,2020-05-03,4.85,7,2
16948035,Cambridge / MIT / Harvard,5490203,Charles,,Mid-Cambridge,42.36852,-71.10312,Private room,75,30,28,2020-03-29,0.74,4,0
17011428,Cambridge Basement Apartment over 90 day rental,404360,Victor,,West Cambridge,42.37927,-71.14289,Entire home/apt,125,91,41,2018-10-22,1.05,2,363
17107558,Private room for 2 close to Harvard/MIT,6341616,Stephanie,,Mid-Cambridge,42.3731,-71.10019,Private room,299,2,9,2019-10-21,0.23,1,0
17209703,West Cambridge 1 BR entire apartment near Harvard,115833412,Anatole,,Strawberry Hill,42.3758,-71.15354,Entire home/apt,265,28,24,2020-05-08,0.60,1,364
17278589,A Large Sunny Room in a 2BD apartment (2B),35384,Nikita,,Wellington-Harrington,42.36927,-71.08976,Private room,150,1,146,2020-03-08,3.67,5,131
17285749,"Perfect location, comfortable, and clean studio",116598782,Cinzia,,Agassiz,42.38116,-71.11893,Entire home/apt,110,1,271,2020-04-04,7.08,1,134
17318399,Great Cambridge Condo,103104550,Michael,,North Cambridge,42.39912,-71.13063,Entire home/apt,105,1,10,2019-04-26,0.25,2,1
17348129,2 Bed 2 Bath in Kendall Square,43450256,Steve,,East Cambridge,42.36894,-71.08197,Entire home/apt,258,1,2,2018-05-21,0.05,15,15
17388503,Cozy Bedroom in a 2BD Apartment. (2K),35384,Nikita,,Wellington-Harrington,42.369,-71.09031,Private room,71,1,326,2020-03-30,8.32,5,137
17416232,Spacious Cambridge 2BR by Harvard/Lesley w/parking,83774827,Peter,,Agassiz,42.38408,-71.11608,Entire home/apt,299,2,98,2019-08-03,2.53,1,0
17811602,Spacious 1 Bedroom w/ Free Parking Near MIT,43450256,Steve,,East Cambridge,42.36795,-71.08617,Entire home/apt,134,21,22,2020-03-07,0.58,15,33
17843584,"Furnished room in Harvard sq, good for sleep 1",82946167,Yuan,,West Cambridge,42.37477,-71.12393,Private room,40,14,22,2020-05-10,0.60,5,85
17903038,"Harvard/MIT/Boston, close to everything! (parking)",122642058,James,,Mid-Cambridge,42.36661,-71.10396,Entire home/apt,509,2,230,2020-03-16,6.11,1,55
17942925,"Sunny, quiet Cambridge apartment near Davis Sq",13307006,Katrin,,North Cambridge,42.39367,-71.12673,Entire home/apt,200,4,146,2020-03-16,3.85,1,11
17944943,Great room in heart of Central near Harvard/MIT,9435093,Tej,,Riverside,42.36712,-71.10837,Private room,200,91,4,2019-12-05,0.11,1,0
18086596,Large studio near Harvard University,67730125,Anila,,Mid-Cambridge,42.36924,-71.10973,Entire home/apt,120,91,1,2018-10-31,0.05,8,0
18151308,Beautiful Cambridge/Harvard house,5862063,Federico,,Mid-Cambridge,42.37632,-71.1102,Entire home/apt,240,2,84,2019-08-10,2.25,1,0
18406874,Ultra-Lavish | Luxurious 2-Den Apt East Cambridge,95459395,Bluebird,,East Cambridge,42.364,-71.08237,Entire home/apt,419,91,0,,,22,212
18407507,Luxurious 1-Bedroom Apartment | Cambridge,95459395,Bluebird,,East Cambridge,42.36265,-71.08133,Entire home/apt,349,91,0,,,22,365
18427707,Sunny & spacious Harvard/Porter + Parking,37295537,Chenzi,,Agassiz,42.38525,-71.11731,Private room,72,91,32,2019-08-09,0.87,1,0
18600639,"Harvard/Porter Sq Home, Perfect for Graduation",1316861,Rebecca,,Agassiz,42.38245,-71.11425,Entire home/apt,1375,4,3,2018-06-10,0.08,1,351
18610351,Spacious garden bedroom + bathroom in Central Sq,69838,Mara,,Cambridgeport,42.36367,-71.10348,Entire home/apt,250,91,22,2019-07-27,0.60,3,0
18611600,Peaceful and sunny top floor bedroom,69838,Mara,,Cambridgeport,42.36304,-71.10323,Private room,250,91,3,2018-04-15,0.08,3,0
18613736,Long-term Renters Please! Harvard Walkable 1bdr,9161433,Nels,,Neighborhood Nine,42.38479,-71.12904,Entire home/apt,199,91,4,2019-07-28,0.11,4,1
18614693,Luxurious - Walkable to Harvard Full 1bdrm + sofa,9161433,Nels,,Neighborhood Nine,42.38352,-71.12957,Entire home/apt,150,91,1,2017-08-31,0.03,4,154
18615189,Walk to Harvard! 1brdr+sofabed Charmer w/amenities,9161433,Nels,,Neighborhood Nine,42.3856,-71.131,Entire home/apt,140,30,4,2019-08-17,0.12,4,365
18676360,Walk to Harvard/MIT (unit 2) w/ parking,35489146,Ann,,Mid-Cambridge,42.36758,-71.10495,Entire home/apt,325,2,125,2020-03-08,3.46,2,89
18682931,"^10min walk-Harvard, Suite-like/private entry/3fl",28283338,Rae&Jarrod,,Agassiz,42.38479,-71.11679,Private room,119,2,73,2020-05-09,2.31,3,94
18791077,"Massachusetts Avenue, Lux 1bd in Central Sq-",22541573,Ken,,Cambridgeport,42.36409,-71.10378,Entire home/apt,243,91,1,2019-07-19,0.10,3,365
19065197,"Perfect Location, Lovely room in Cambridge!",6839881,Lisan,,The Port,42.36743,-71.10086,Private room,57,110,2,2018-09-01,0.06,9,1
19183167,Contemporary 2BR in Central Sq! Harvard/MIT,112868041,Jamie,,Cambridgeport,42.3616,-71.10424,Entire home/apt,202,2,110,2020-02-29,3.19,4,0
19248273,Ocean Oasis in the Heart of Cambridge,134772042,Alice,,Cambridgeport,42.36073,-71.11438,Entire home/apt,111,28,166,2020-03-17,4.69,1,82
19251505,Harvard/MIT 2 Bed 2 Bath luxury apartment,75606953,Amelie,,The Port,42.36689,-71.09894,Entire home/apt,250,91,5,2018-05-25,0.17,1,0
19295898,Cambridge  convenient location,135126696,Regina,,East Cambridge,42.37184,-71.08475,Private room,65,2,189,2020-03-04,5.44,2,137
19307734,Peaceful Botanical Garden MIT Harvard BioTech,10828030,Miranda,,The Port,42.3672,-71.09614,Entire home/apt,599,1,16,2020-01-20,0.55,5,360
19328997,"Pristine bed & private bath near Harvard, MIT&MBTA",83964785,Tanya,,Mid-Cambridge,42.37177,-71.10222,Private room,109,2,121,2020-03-07,3.40,1,117
19346242,WALK to HARVARD&MIT with MEMORY BED 4,15154687,John,,Cambridgeport,42.36488,-71.10395,Private room,99,1,241,2020-05-05,6.85,3,361
19346436,WALK to HARVARD&MIT with MEMORY BED 6,15154687,John,,Cambridgeport,42.3643,-71.10339,Private room,99,1,256,2020-05-05,7.27,3,362
19376539,"Private room in Harvard square 3, good to sleep",82946167,Yuan,,West Cambridge,42.37489,-71.123,Private room,39,14,2,2019-09-08,0.22,5,56
19423076,"Classic Cambridge Victorian near Harvard, Lesley",132540621,David & Jane,,Neighborhood Nine,42.38766,-71.12579,Entire home/apt,270,1,115,2020-03-15,3.27,1,0
19426275,Amazing Apartment! Close to EVERYTHING!,40959087,Phillip,,East Cambridge,42.36758,-71.08318,Private room,183,4,74,2020-03-09,2.09,1,89
19806685,Upscale & Elegant 2-BR | Harvard University,95459395,Bluebird,,East Cambridge,42.36445,-71.08221,Entire home/apt,489,91,0,,,22,365
19847550,*New Construction Luxury Kendall Square Townhouse*,111823791,Parker,,The Port,42.3663,-71.09353,Entire home/apt,600,91,0,,,1,175
19911587,WALK to HARVARD&MIT with MEMORY BED 5,15154687,John,,Riverside,42.36553,-71.1092,Private room,99,1,154,2020-05-11,4.43,3,364
19942644,#3A - HARVARD MIT LOCATION! SPOTLESS 1BR!,81038,Louisa,,Mid-Cambridge,42.36765,-71.1059,Entire home/apt,225,30,80,2020-02-29,2.36,8,131
20024644,Bright & updated 2BR in Central Sq! Harvard/MIT,112868041,Jamie,,Cambridgeport,42.36282,-71.10472,Entire home/apt,203,30,116,2020-03-01,3.37,4,0
20074456,Charles River/Harvard Square - free parking,87618246,Mike,,West Cambridge,42.37426,-71.12797,Entire home/apt,175,1,140,2020-03-22,4.09,3,59
20074638,SUNNY APT near MIT/HARVARD Central Sq-FREE PARKING,55554594,David,,Riverside,42.36396,-71.10956,Entire home/apt,150,2,109,2020-03-13,3.30,1,153
20150500,Nice 2 bedroom in Kendall Square Cambridge,106829370,Abdullah,,East Cambridge,42.363,-71.08307,Entire home/apt,260,91,35,2019-11-09,1.35,1,0
20153407,Private room in spacious home near Harvard Square,16849714,Rachel,,Mid-Cambridge,42.37139,-71.10793,Private room,78,91,14,2017-11-18,0.42,1,180
20355928,#4B - Harvard/MIT AMAZING LOCATION SPOTLESS 1BR!,81038,Louisa,,Mid-Cambridge,42.3677,-71.10584,Entire home/apt,125,30,71,2020-02-29,2.12,8,130
20403205,Designer-style 1-BR  next to MIT,30283594,Global Luxury Suites,,East Cambridge,42.3643,-71.08213,Entire home/apt,135,91,0,,,18,213
20403672,#2A - HARVARD MIT CAMBRIDGE! SPOTLESS 1BR!,81038,Louisa,,Mid-Cambridge,42.3677,-71.10584,Entire home/apt,225,30,87,2020-02-29,2.62,8,250
20405683,Bluebird Cozy 2BR | Heart of Cambridge,95459395,Bluebird,,East Cambridge,42.36381,-71.08353,Entire home/apt,499,91,1,2019-08-29,0.11,22,364
20419752,Large & Clean 3BR w/Full Kitchen near MIT/Harvard,145655051,Karen,,The Port,42.36457,-71.10181,Entire home/apt,279,1,127,2020-03-16,3.91,1,0
20462256,"Quirky, Cozy 1 Bedroom in Kendall Square",43450256,Steve,,East Cambridge,42.36709,-71.08156,Entire home/apt,145,1,131,2020-05-03,3.89,15,104
20476550,"Charming New 2-BR Condo Near Harvard, MIT, HBS",41568884,Susan,,Riverside,42.36583,-71.11297,Entire home/apt,220,91,34,2019-08-25,1.07,3,0
20504268,Beautiful 2 Bed 2 Private Bath near MIT/Harvard,40515595,Mo,,Wellington-Harrington,42.37332,-71.09803,Entire home/apt,275,91,0,,,1,90
20572514,#4A - Walk Harvard/MIT LOCATION IMMACULATE 1BR APT,81038,Louisa,,Mid-Cambridge,42.3677,-71.10584,Entire home/apt,201,30,59,2020-02-28,1.78,8,0
20589244,Modern room in the heart of Cambridge,2073865,Ryan,,Mid-Cambridge,42.37163,-71.10135,Private room,80,5,13,2020-03-16,0.44,2,363
20597669,Private Bedroom & Bath Near Harvard with Parking,59001872,Brian,,Agassiz,42.37806,-71.10838,Private room,160,3,50,2019-09-29,1.51,1,0
20602168,Cozy room in the heart of Cambridge,14395735,Milena,,Mid-Cambridge,42.37124,-71.10012,Private room,79,5,9,2019-10-19,0.36,3,0
20617996,Bay windowed room in the heart of Cambridge,2073865,Ryan,,Mid-Cambridge,42.36973,-71.10116,Private room,75,7,7,2019-07-08,0.29,2,0
20624380,Home in Heart of Cambridge,15487525,Laura,,Mid-Cambridge,42.36853,-71.10811,Entire home/apt,215,91,16,2018-11-02,0.48,2,0
20633588,M6/Walk to Harvard MIT Subway Priv BATH 走路到哈佛 LTR,93503221,Lynne,,Mid-Cambridge,42.37362,-71.10471,Private room,89,28,29,2020-02-03,0.88,5,60
20649068,M2/Harvard MIT SUBWAY Priv BATH FREE PARKING走路到哈佛,93503221,Lynne,,Mid-Cambridge,42.37294,-71.10496,Private room,99,3,108,2020-03-13,3.37,5,90
20671080,M3/HARVARD MIT SUBWAY Priv BATH FREE PARKING 走路到哈佛,93503221,Lynne,,Mid-Cambridge,42.37304,-71.10665,Private room,89,1,122,2020-05-09,3.65,5,88
20756502,M7/ LTR HARVARD MIT SUBWAY 2 BEDS PRIVATE ROOM,93503221,Lynne,,Mid-Cambridge,42.37306,-71.10635,Private room,99,28,75,2020-05-02,2.26,5,139
20769949,M4/NEAR HARVARD MIT SUBWAY FREE PARKING 走路到哈佛,93503221,Lynne,,Mid-Cambridge,42.37531,-71.10586,Private room,95,1,111,2020-03-04,3.35,5,171
20797694,The Modica Estate #1,39361614,Jamal,,The Port,42.3656,-71.09706,Private room,50,1,141,2020-05-06,4.25,3,325
20799027,"Modica Estate, Room #2",39361614,Jamal,,The Port,42.36608,-71.09761,Private room,54,1,185,2020-03-20,5.58,3,354
20817892,A Cozy Large Bedroom - Stay at Home! (3B),35384,Nikita,,Wellington-Harrington,42.36792,-71.09099,Private room,150,1,106,2020-03-12,3.21,5,82
20848838,Fabulous Flat Near Harvard Square,8530114,Colleen,,Mid-Cambridge,42.3724,-71.10519,Entire home/apt,199,4,27,2020-04-05,0.87,3,121
20928592,Large 2 bed w/ Parking in Quiet Cambridge Home,43450256,Steve,,East Cambridge,42.36748,-71.08552,Entire home/apt,170,21,16,2019-09-07,0.49,15,15
21012703,Harvard Sq Bright Designer 1BdrmApt-monthly rental,7421025,Doriana,,Riverside,42.36898,-71.11134,Entire home/apt,108,91,1,2018-07-31,0.04,3,268
21204503,4BR 3BA Cambridge Oasis - Harvard/MIT/Boston,26693600,Jenny,,Riverside,42.36843,-71.11466,Entire home/apt,599,3,70,2020-02-23,2.25,1,169
21248869,"*10min walk-Harvard, Suite-like/private entry/3fl",28283338,Rae&Jarrod,,Agassiz,42.38342,-71.11647,Private room,119,2,74,2020-03-08,2.34,3,94
21275668,"Kendall Square, MIT, Biotech Center",41854028,David,,East Cambridge,42.36914,-71.08093,Entire home/apt,224,2,84,2020-05-17,3.17,1,147
21362447,Cambridge Easy,135126696,Regina,,East Cambridge,42.37254,-71.08641,Private room,70,2,150,2020-03-19,4.82,2,0
21385410,Comfy Private Bedroom in Cambridge,29313226,Rogelia,,Wellington-Harrington,42.37391,-71.09642,Private room,70,91,33,2019-06-01,1.04,1,90
21389613,1FW(永不上架),154874364,Ling,,Wellington-Harrington,42.3716,-71.08871,Entire home/apt,540,91,5,2018-05-09,0.16,1,180
21405549,Harvard Square Delight in Gorgeous Mansion,18694541,Nicholas,,Mid-Cambridge,42.36992,-71.11162,Private room,130,30,20,2020-04-13,0.65,3,336
21406277,Sunny Grand Room in Harvard Sq. Mansion Condo,18694541,Nicholas,,Mid-Cambridge,42.37064,-71.11127,Private room,130,30,18,2019-12-16,0.69,3,364
21406532,Harvard Square Delight with Office Space,18694541,Nicholas,,Riverside,42.36969,-71.1127,Private room,130,30,31,2020-01-24,1.21,3,1
21460557,Modern Studio - Davis/Porter/Harvard,119102701,Isabelle,,North Cambridge,42.39166,-71.11975,Entire home/apt,170,1,118,2020-03-15,3.79,1,114
21491807,Charming New Condo Near Harvard/MIT: Room 2A,41568884,Susan,,Riverside,42.36553,-71.11378,Private room,100,91,34,2019-06-23,1.22,3,0
21534031,Magical Botanical Garden MIT Harvard BioTech,10828030,Miranda,,The Port,42.3672,-71.09614,Entire home/apt,109,1,8,2020-04-16,0.27,5,363
21546255,Harvard/MIT/Lesley/Tufts Private Room & Bath,4274693,Vinit,,Agassiz,42.38601,-71.11718,Private room,100,3,72,2020-03-08,2.50,1,243
21620825,Coco's home @ Harvard/MIT/Central Square,152379038,Anna,,The Port,42.36691,-71.09961,Entire home/apt,99,30,16,2018-07-08,0.52,1,1
21636726,"Pvt room 1/2bth,Red line,Harvard Square,Cambridge",122838370,Purba,,Neighborhood Nine,42.39026,-71.139,Private room,38,91,1,2017-12-18,0.03,1,0
21649708,Charming New Condo Near Harvard/MIT: Room 2B,41568884,Susan,,Riverside,42.36551,-71.11442,Private room,100,91,36,2019-07-05,1.29,3,0
21662077,The Silver Room B- Harvard Cambridge Boston,15904591,Samuel,,The Port,42.3709,-71.09875,Private room,78,30,74,2020-03-08,2.43,3,170
21664531,Private Bedroom and Bathroom in Heart of Cambridge,15487525,Laura,,Mid-Cambridge,42.36883,-71.10789,Private room,100,91,17,2018-10-15,0.55,2,0
21682941,Casa Paradiso - Top Floor 1bed/1bath in Cambridge,101409695,Alexandria,,Wellington-Harrington,42.3731,-71.09027,Entire home/apt,100,1,13,2020-02-16,2.38,1,0
21692508,The Rose Gold Room A: Cambridge Boston Harvard,15904591,Samuel,,Wellington-Harrington,42.37286,-71.09916,Private room,70,30,137,2020-04-01,4.48,3,172
21693746,Private Cozy Room C: Harvard MIT Cambridge Boston,15904591,Samuel,,Wellington-Harrington,42.37276,-71.09707,Private room,55,30,60,2020-04-02,2.00,3,148
21738836,R1. Quiet private room near Kendall/MIT,119672800,Charlie,,Wellington-Harrington,42.36845,-71.09132,Private room,58,2,134,2020-03-12,4.54,6,59
21765306,Whole House 4 Private BRs - Cultural District on T,158575537,Dan And Kat,,Cambridgeport,42.36265,-71.09932,Entire home/apt,250,2,65,2020-03-17,2.14,2,66
21885937,Forever Green,159674828,娟,,Wellington-Harrington,42.37034,-71.09212,Private room,56,91,2,2019-06-01,0.16,2,1
